pre_pt_root_id,id,post_pt_root_id,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,post_pt_position_x,post_pt_position_y,post_pt_position_z,pre_pt_position_x,pre_pt_position_y,pre_pt_position_z,DL2d_R,VC2_L,VA6_L,DC3_R,VM6_L,VP2_R,DL4_L,VM4_L,VA4_L,DC1_R,DA4m_R,VM7v_R,DM5_R,DA1_R,VC4_L,VL2a_R,VL1_R,DM1_R,VP4_R,D_R,VM5v_R,DP1m_R,VP1d_L,VA2_L,VM2_L,VP1l_R,VA7m_L,VL2p_L,DM3_R,VA1d_R,DA3_R,DA4l_R,VA5_L,DL5_L,VM7d_L,DM4_R,VC1_L,DL2v_L,VC3_L,DM6_R,VP3_R,DC2_R,DL3_L,VA7l_L,VM3_L,VP1m_R,VA3_L,DA2_R,DM2_R,VA1v_L,VC5_L,DP1l_R,DC4_R,VM5d_L,V_L,DL1_L,VP5_R,VM1_L,DA4l_L,VA5_R,DL5_R,VM7d_R,DM4_L,VC1_R,DL2v_R,VC3_R,DM6_L,VP3_L,DC2_L,VA7l_R,DL3_R,VM3_R,VP1m_L,VA3_R,DA2_L,DM2_L,VA1v_R,VC5_R,DP1l_L,DC4_L,V_R,VM5d_R,DL1_R,VP5_L,VM1_R,DL2d_L,VC2_R,VA6_R,DC3_L,VM6_R,VP2_L,DL4_R,VM4_R,VA4_R,DC1_L,DA4m_L,VM7v_L,DM5_L,DA1_L,VC4_R,VL2a_L,VL1_L,DM1_L,VP4_L,VM5v_L,D_L,DP1m_L,VP1d_R,VA2_R,VM2_R,VP1l_L,VA7m_R,VL2p_R,DM3_L,VA1d_L,DA3_L
720575940634781620,92853621465,1585267218708760672,122765.60613536835,92009,30.01439962728337,614.6798740347041,3.154235303080278,4.331341860605465,51.54092593969125,15.279223555518946,421777188,181242392,35401640,421785412,181242660,35408360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,32,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,256,0,0,0,0,0
720575940635767524,146505384754,1729382535595947332,345306.62261199957,172604,54.35243020809501,1083.1712740522344,62.11687766990113,4.29376483772421,14.922894849448687,89.14275738706056,612874448,350245520,107313920,612863968,350259240,107317080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940635916942,76979885239,2017612807514777062,172657.95505619052,108136,28.11119398480023,707.0039622233862,5.772891434971585,4.756745043168051,47.10520105391307,29.250006441396405,382627192,202620428,52506920,382620324,202618352,52513200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,31,25,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0
720575940635969399,159737961767,-8358680629202978770,299369.91544675827,189179,48.471013936742985,1285.1268504087304,11.330491400796095,2.379868884697612,39.810168891723656,34.88160529563835,822151424,378230780,87826600,822157476,378228540,87834480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
720575940636878254,162397027900,-576460385025978547,344957.35236501694,240031,79.05794070648784,1592.4068888094573,6.389360123834263,4.198341559906398,140.74908826783346,45.19838312374439,1055919920,498439048,132639640,1055918580,498461400,132654960,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940637096026,2410041238,-3314649321234211692,2264.104901313782,2509,2.371648667554837,12.895288802683353,3.444085600149264,0.397710214121616,1.2002098564335024,0.6910575135843823,9813820,5622784,1767400,9814036,5623076,1767680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940637494837,118117809822,-4611685842585277449,241037.15357828143,130424,13.752315509355547,928.9493887647986,5.077433925432317,2.2324206360482006,14.634612676164467,27.353830410213202,520759012,240197912,73799440,520765352,240192808,73806040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,20,0,0,0,0,0
720575940638300093,3442992115,6052837906141431481,3983.1668357849144,3916,4.865552450704855,16.519285185873745,7.366520971926548,0.7084237083981858,2.747478685514592,1.7927392302208311,15882196,9190264,2727560,15881424,9190560,2727760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940638389437,148499973240,-4467570594191515722,216061.25122642517,153027,47.83525331441476,978.7430645228244,21.65173845407589,5.277890075637945,113.76160605536471,29.730446054158694,583727280,313756920,99220280,583733040,313761596,99228120,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940638509952,80740167916,5332262091751230561,142443.86047792435,87507,28.031061709480117,545.3265469446778,23.620925053048936,2.3991033081779536,40.613604107281205,33.00875744058429,325457672,162187912,55382240,325465024,162190952,55389680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0
720575940643707246,54067584610,7638105082955675981,121804.57016992569,79526,17.79139285523705,530.9621709558414,9.4878646962537,1.0773476659923336,45.56534667763566,20.115875090451013,346233580,151578680,45625200,346242408,151569712,45631760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,0
720575940646372228,193549041688,-3891109766605042554,305338.23698949814,209847,54.935958723729485,1346.7455236563671,31.537515598947095,4.174820219439757,148.02071885709177,47.58546745984415,795218544,426447984,135024520,795215644,426442144,135035400,0,0,0,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940646785924,135662958860,3170534380419959259,257055.10023975375,170635,46.795207426247046,1173.7442529490236,8.808881613230373,0.32026575341980645,55.83263427050687,24.498757258313663,758309992,351924960,82487920,758305992,351938052,82496160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
720575940648747385,454598288,2882303762439776298,471.0418519973753,520,2.049087524414063,1.5776565689593554,0.1469906698912382,0.13094530195121457,0.0618331504520029,0.033486764004919595,2330040,1106200,287960,2329864,1106480,287880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720575940650751873,21787874588,6629298694345638821,28025.334908485416,26563,87.89574873920355,77.74156456355195,11.67914773006732,1.7576344846678105,31.839410702859453,3.086494074624589,126406700,58027696,16466040,126406640,58027872,16467440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
720575940651079158,90535361777,8646911451960512458,220145.1178660393,117223,58.91988167242742,637.8681299094897,32.16652630044571,6.8511062200142305,109.62598763785878,62.568367835320714,419365876,228937400,68901520,419370716,228943484,68908000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
